ENSG_ID	6.5hr_vehicle_control_biological_rep_2	6.5hr_vehicle_control_biological_rep_1	18hr_erstressin_biological_rep_2	18hr_erstressin_biological_rep_1	18hr_erstressin_unstimulated_biological_rep_2	18hr_erstressin_unstimulated_biological_rep_1	30min_erstressin_biological_rep_2	30min_erstressin_biological_rep_1	6.5hr_erstressin_biological_rep_2	6.5hr_erstressin_biological_rep_1	18hr_nostressin_biological_rep_1	18hr_nostressin_biological_rep_2	30min_nostressin_biological_rep_1	30min_nostressin_biological_rep_2	6.5hr_nostressin_biological_rep_1	6.5hr_nostressin_biological_rep_2
AFFX-LysX-M_at	1.56869877177727	1.77169973562149	1.93332153112982	1.69143427157047	1.84615310647023	1.81751393783031	1.75862309124817	1.79613175637062	1.73512333854055	1.66559148060766	1.751363511018	1.91407114773006	1.64328506534757	1.67122467045052	1.71927515507981	1.96483987282536
AFFX-M27830_3_at	1.25389247960948	1.511470520061	1.69701264724681	1.21444368224243	1.43951231444941	1.34615601510335	1.23310501638092	1.25395770875313	1.22210535533616	1.29455057080807	1.52101337939152	1.72628082027031	1.37829031536889	1.26365117620519	1.42203100320692	1.55250358895493
AFFX-M27830_5_at	8.61421161782811	8.15841584284795	7.88924073708765	8.39224118726855	8.25867998372636	8.42551345903957	5.34426112592617	5.56991889255147	5.60376770319222	5.64398554544864	8.31670889267294	8.31844957615979	5.45587570425043	6.319246901285	5.90928264504842	6.39450586637312
AFFX-M27830_M_at	6.38230925090731	6.62397868227036	6.58152562563539	6.31129507561963	6.44346019505388	6.96530393312947	5.07274066761355	5.12603017382812	5.3869178673987	5.11519389895349	6.55799747335826	6.60188467488599	5.21122210219593	5.38834238869273	5.24720426514694	5.55474724493161
AFFX-PheX-3_at	2.34030242826308	2.25490039685246	2.34047556154661	2.39858999353361	2.24787194903978	2.50564220544577	2.23337609449986	2.23485753273344	2.16866838477988	2.52894352303957	2.2749068973538	2.35296477157421	2.15918074911274	2.60376679278146	2.24190061523852	2.32531166019589
AFFX-PheX-5_at	1.51351364003769	1.64455946341252	1.87333389074014	1.8679996708343	1.46178165252633	1.59369961857775	1.47873977001113	1.33597185488337	1.48479623124538	1.36439964257997	1.73636922282182	1.8133756935313	1.28270199357739	1.38410893028939	1.55912615970684	1.3510782855649
AFFX-PheX-M_at	1.44071834948013	1.57483980600939	1.68791615855763	1.50145000727892	1.56618602664358	1.40036933482808	1.31178817594763	1.23105821674689	1.54435624395977	1.52532599197091	1.61056179716256	1.4702359597154	1.43929427473412	1.61057933223004	1.63281576132577	1.54374546811767
AFFX-r2-Bs-dap-3_at	1.64656152619377	1.84610836696382	1.94409443614581	1.61683665341343	1.65049905672277	1.50240810692926	1.21759373856027	1.66246235522336	1.57606678057965	1.73847394820812	1.63126873874271	1.57631439388434	1.60832670035	1.50906122394419	1.67123826678719	1.56494074328409
AFFX-r2-Bs-dap-5_at	1.6905444522284	1.95010516381041	2.03150991220905	1.60855270655994	1.87568282694994	1.56510777710428	1.61411921162729	1.34265362869624	1.67958110998801	1.68278614827568	1.74996100263629	2.00925681755032	1.60446403077894	1.66755594239474	1.79666957004593	1.90595056969693
AFFX-r2-Bs-dap-M_at	1.27296530612206	1.56257850077348	1.65251370376456	1.65264394576429	1.72807410453225	1.44893859975749	1.42764030354652	1.58844460604061	1.50148547764269	1.47575033075684	1.45116815702402	1.4074163322964	1.44075705755706	1.53632741027446	1.66627952702115	1.61372956457237
AFFX-r2-Bs-lys-3_at	1.70039288275791	1.68386864925154	1.85356363321399	1.57983116789447	1.73498987216823	1.72517588873597	1.4026591626254	1.38771416778034	1.61100123762097	1.6606387546817	1.734165562323	1.57081231889023	1.89853559455048	1.65867325039538	1.36931287885126	1.76413493957264
AFFX-r2-Bs-lys-5_at	1.68347274535562	1.80570421284533	2.03913873209323	1.53475809996923	2.16895660979075	1.82081724740139	1.61036482875415	1.83307495257237	1.66651174266166	1.44819509186813	1.66688162266979	1.71436815552337	1.58836582794868	1.55552813221614	1.71935571587235	1.73632368235932
AFFX-r2-Bs-lys-M_at	1.71477731858449	1.95025009960546	2.09023013861394	1.73469515749843	1.59310343558597	1.52872054074208	1.60973639635	1.54635048303688	1.78840932608943	1.73331714486521	1.79733649704448	1.93327280824237	1.35096651776749	1.60891970926072	1.61027846832996	1.81981750619853
AFFX-r2-Bs-phe-3_at	2.02380253905682	2.47706897469341	2.24872855576543	2.33555271740974	1.99379654754641	2.16539360444901	2.1285616250029	1.76933730143726	2.29932568466489	2.15144018466749	2.10312000086481	2.17122191798316	1.95462562240732	2.10225345032628	2.25926125239514	2.02737469744597
AFFX-r2-Bs-phe-5_at	1.76048732473294	1.85216671961423	2.21617476056364	1.96502690803254	1.88994973048068	1.67442003802971	1.60244734630249	1.39451664320212	1.60941427456751	1.80866494109982	1.68829547281764	2.02278037852471	1.8655998873757	1.54068991935504	1.56258492888046	1.76165153639081
AFFX-r2-Bs-phe-M_at	1.67695104107129	1.94638073655331	1.80730864746171	1.65721731934156	1.72758241122486	1.6497214611649	1.55680259324888	1.48674465007821	1.54248227180415	1.55127399392392	1.6645397424634	2.02341738616209	1.57195751844121	1.57676223611864	1.50368610343111	1.76412913934917
AFFX-r2-Bs-thr-3_s_at	1.66729989165503	1.67150797575776	1.79184687842433	1.61311296562488	1.52911865603727	1.42909839360969	1.4587905576714	1.68661474847733	1.38356296960479	1.5588948475052	1.71713765026352	1.69190773541762	1.41329963229203	1.29711149142302	1.6107604314022	1.7738913464096
AFFX-r2-Bs-thr-5_s_at	2.06515481723879	2.12073669602276	2.06295968551671	2.04070054159743	2.01139641258826	2.15722324622807	1.7718961515346	1.5339006162862	1.978818468933	1.65800419591733	2.04097483783869	2.06427397360155	1.51248575754512	1.95303524513554	1.96204460694081	2.16527904832655
AFFX-r2-Bs-thr-M_s_at	1.72223052490458	1.84190289035864	1.75434733765744	1.6182250305613	1.80747603256957	1.57101200523423	1.45970571059976	1.53350728025462	1.32421999651641	1.587229799429	1.48409099116544	1.75146113337283	1.27273127365737	1.74833010885429	1.63880129579021	1.65201609446584
AFFX-r2-Ec-bioB-3_at	5.35734380720489	3.95500687509917	4.53583941520463	5.54827211722156	4.97656533662287	5.19454334348495	4.6404146275337	4.98366429843504	4.41547581253445	5.05505961040384	5.14832950387258	4.15189820266445	4.68676210357037	4.94408219949263	4.94017344262357	5.34923597121713
AFFX-r2-Ec-bioB-5_at	5.70679276136547	3.97465560716112	4.75981821867472	5.31304788119632	4.66204882914967	5.80164587677813	5.18288929144852	4.77450368700159	5.05330649714868	4.75516075745498	5.69739930648767	4.63483225797514	5.21368092323707	5.30419102209885	5.35684510026903	5.34490375989303
AFFX-r2-Ec-bioB-M_at	5.63206283322651	5.06501498232025	4.24623499097812	5.74191527546899	5.4821415687124	6.18020755357013	5.60535502407284	5.59316706895595	5.3521244716568	5.61127022828979	5.79680144351345	5.3168330683707	5.59902125649675	5.52573058679516	5.81528173134831	6.09251687866534
AFFX-r2-Ec-bioC-3_at	7.58498650790855	7.0755872033064	7.6437429859258	7.84809465433142	7.54155960680062	7.81633171125779	7.35587445490822	7.38197025384245	7.29136321416336	7.6972191587839	7.71449854271677	7.27180238572162	7.34292257966225	7.61239859633408	7.65942372787579	7.86261167168092
AFFX-r2-Ec-bioC-5_at	7.88408781937118	7.54574282842766	7.57638715414427	8.00498053320538	7.63088686270805	8.0218995670165	7.49275881840005	7.70216194054446	7.24584516654887	7.83325417108021	7.72183181769464	7.49800416719263	7.51841357171329	7.82155474879225	8.0859177812451	8.00671222077408
AFFX-r2-Ec-bioD-3_at	10.332579183091	9.94398335381188	10.0503441170608	10.2623290931028	10.0562765340087	10.4404435629006	10.221430579853	10.067179325961	9.98081242615536	10.2019155404427	10.1297221440329	9.95488016503729	10.3196718647622	10.328114215296	10.4076932601352	10.3154974427978
AFFX-r2-Ec-bioD-5_at	10.6374352191934	10.0949579175373	10.3565298822991	10.5520881964669	10.4390957098242	10.6939150131931	10.6437411256885	10.4180627879996	10.2243683496403	10.5103703411059	10.3863958226949	10.1449762674356	10.4455997058816	10.5470097182215	10.5708333087087	10.6321431343837
AFFX-r2-P1-cre-3_at	12.2867534507206	12.107948391359	12.1069320024472	12.4466237318424	12.3872929393811	12.4750317742832	12.327589852796	12.2934923160205	12.199633606061	12.389469423114	12.2430247470633	12.1465371787238	12.2108810068974	12.342992080201	12.4094984068887	12.4249425867621
AFFX-r2-P1-cre-5_at	12.1596752882713	11.9019176833723	11.943758900904	12.0808132294869	12.0837228019795	12.2279108634688	12.1161351748094	12.0984279537536	11.852467926398	12.2145441396594	11.9545369031362	11.7583204652539	12.1385613477569	12.2536101557224	12.2016944318468	12.2329495975033
AFFX-ThrX-3_at	1.85055797729547	1.92150401087666	1.88081292488085	1.79927461454143	1.85505496111712	1.69261716987227	1.52199417216528	1.57694157628376	1.54390829256628	1.60925383838268	1.85685357579625	1.97715188838468	1.60052545770177	1.91673476329693	1.75200231407392	1.72322829464988
AFFX-ThrX-5_at	2.03709177971066	1.98582827756472	2.0921661268387	1.87639344286113	1.91371456683026	1.97939241569791	1.7607009612747	1.71653758884311	1.8628645706466	1.82658497832232	1.94743063889605	2.37465465288556	1.75435331469712	2.04534034259348	1.80653608113447	1.96802666654801
AFFX-ThrX-M_at	1.71804351890043	1.80138701818156	1.84064768236422	1.49448583195163	1.59301523475333	1.77694163242035	1.6154343221676	1.81974738496451	1.65632647285837	1.67891341404806	1.59222155420451	1.84058859218571	1.49503703827539	1.62850100755955	1.58128752556422	1.5791961757823
AFFX-TrpnX-3_at	1.61476626317304	1.69523374709177	1.94953955112534	1.57214360122845	1.33724780043843	1.48691827024945	1.82081011245729	1.52287259836647	1.60311069162928	1.57453193741492	2.03514620047849	1.81152874327374	1.48522538257312	1.62978733028142	1.71595980335602	1.77248937966859
AFFX-TrpnX-5_at	1.68682730360556	1.75987291008917	1.70937335710713	1.58308688628536	1.51740375852933	1.62242130351361	1.46438694326177	1.64820810921064	1.68920265493723	1.52962456706698	1.65527157164234	1.78971247094653	1.42017526837655	1.53092798472787	1.48536880822087	1.67173285162573
AFFX-TrpnX-M_at	1.92870721391186	1.98995048122872	2.20029686062624	1.84027232827175	1.80578259141384	1.8753598300361	1.8566240352046	1.8790983965771	1.78372629423264	1.70518498227723	1.80935643176891	2.03264401078671	1.63285083459386	1.69817441517878	1.89078202001749	1.85947893968583
ENSG00000000003	1.75724262834088	1.76558826562502	1.61863841468477	1.53465279679234	1.36666233189304	1.64276869813349	1.54836358326095	1.60366236849377	1.71995691501726	1.43338807539565	1.86918029305167	1.76499879977527	1.61263324979544	1.67447762696617	1.78607014392116	1.49691262618466
ENSG00000000005	2.05476953207971	2.56266936504778	2.32420836737982	2.09091604540138	2.06593773477334	2.16191728440525	1.6569960164456	1.74063634953113	1.8379197967178	1.90047878798906	1.83925835056012	1.97760900806835	1.78957136901326	1.86701493624901	1.86457971287497	2.0319195404184
ENSG00000000419	9.55285986821754	9.70693972983261	9.83660068627315	9.98103026231978	10.0275605932405	10.1035776142789	9.8055259206755	9.69811101539955	9.92587412720596	9.84046311702638	9.71156590666517	9.82238876714865	9.86267933976269	9.84358108007383	9.77481860681934	9.53585108594852
ENSG00000000457	4.98897178364866	4.92577893823496	5.1865801899249	5.47239304061612	4.12976305175356	4.14803403649544	3.5616519776095	3.53577438325924	4.9880617601475	5.17280106072695	5.30128946150575	5.12770478148079	3.66415351907264	3.57516207072509	4.90150075789349	5.05163293498985
ENSG00000000460	3.32235502836446	2.76999681908066	2.40986324774021	2.37762169691811	2.61852988193385	3.16155671577973	3.840693919037	3.85631984376156	3.81136234415973	3.37780490782785	2.49638216767368	2.94170753631827	3.7035020338149	4.12691228913663	3.06957942674346	2.64494722324732
ENSG00000000938	1.95544152594503	1.87694001123485	2.11602433585511	1.65384448365666	2.17777924907706	1.83803794975085	1.89032754435767	2.10275317538012	1.64729769357375	1.78753783863737	2.03076938184971	1.86782270764676	1.6603277499979	2.0905730299584	1.84296892392064	1.79692007073643
ENSG00000000971	3.05335057373191	2.96137435105603	2.81366865462588	3.63051642637312	2.02371685013032	2.04277801336681	1.77256254274906	1.97260233253218	4.63360784871848	2.65494339676102	6.81033027168677	6.7873984698933	1.67533861651571	1.8481841152529	2.60211281230621	2.63486302198802
ENSG00000001084	3.03104345072872	2.47210647963776	3.12195787557895	4.20518821035652	5.51198009224363	5.75958478895404	3.5982470389418	3.58628467981009	3.52700537777771	3.29379107084544	3.64701733286951	3.34967881419788	4.05027680506326	3.42532434894673	3.26646157632867	2.6658122498104
ENSG00000001167	3.54661935865258	3.32160125503847	3.72029560441848	3.78618065523383	3.81010709169393	3.85449324777371	3.54634155646863	3.55076095027091	3.29208048140981	3.47932381989086	3.87515770943557	3.72215702676366	3.61364588080369	3.52567702891368	3.58204437219121	3.47509835366117
ENSG00000001461	3.05346169620244	2.86742771587939	2.91237653876406	2.40632478389613	2.59783849504747	2.57678344128881	2.84229654633923	2.7317538022731	2.70008356946783	2.74048820295987	2.61258557632577	2.92952623860559	2.44872190297828	2.56464245707356	2.66304956408757	2.60782407954491
ENSG00000001497	5.66451566661516	5.04494227555711	3.99267630835302	4.44986872935752	4.97616078421115	5.02504683127098	5.63853825927636	5.55397697050522	4.88913762427678	5.28707348350304	3.97428655407384	3.85379000721805	5.507183177674	5.60689822250273	5.3369568194621	5.37150710144639
ENSG00000001561	1.57042188708193	1.53158294306066	1.68451943884971	1.63018077965081	1.46228574565867	1.74181870363386	1.67147376567682	1.52266070407125	2.03560145857091	1.47324725807199	1.49920115920517	1.53688312540515	1.58512463996523	1.574803135014	1.76908196460506	1.59920028758177
ENSG00000001617	2.97844894977314	3.10849283188737	2.97798642686923	2.83536831663381	2.72326796788112	2.62292741370394	2.81158821480618	2.87165486925782	2.83575605766077	2.67001875382501	3.31546112319557	3.16273825049745	2.62981464621173	2.77276834960692	2.83431599535115	2.83952547019948
ENSG00000001626	1.84591590075181	1.85559608757315	1.82226033014543	1.80622877139061	1.86389851130992	1.87469799426657	1.66970623831566	1.83672875033105	1.86559603077993	1.87479581051144	1.99072322253524	2.06478006345891	1.70084632790281	1.82506271663787	1.77100620388196	2.08805752900379
ENSG00000002016	2.09261051810195	2.0894642596056	2.02730534343653	2.20604256158583	2.33671222270957	2.25424674033415	2.3366947166749	2.00090108081941	2.21652517017509	2.14117760072153	2.01792674383119	2.02323364766827	2.18638129442232	1.99535555883009	1.78331225639786	1.96719829225591
ENSG00000002330	5.65102417519468	5.41018746968569	5.8352328633729	6.08573325351733	5.75191453815501	5.49161289493939	5.46054229791256	5.26890330825095	5.58563907259187	5.08925086504315	5.0302879611191	4.78949335484045	5.41173433635513	5.28628192840015	5.1087740706161	5.09631152663859
ENSG00000002549	10.8661301376039	10.9459304407226	11.7133993065835	11.9402325760335	8.45226310609273	8.45708771578166	7.74980810491362	7.06168406774224	10.4032066075364	10.4673486500676	12.1962837113479	12.3561604400702	7.7840879941675	7.90541332207498	10.8792293642719	10.8892791248733
ENSG00000002586	10.8724022047161	10.7829961613946	10.8098600740006	10.703665061208	10.6646046522536	10.689271885404	10.8354084821335	10.7847284138999	10.7814220861913	10.7644016683651	10.8920955088205	10.8276332768704	10.7982417768967	10.7072549418315	10.8314095142085	10.7657001699465
ENSG00000002587	1.81912018839742	1.72325949372269	1.90266471784253	1.76974670286459	1.72712185769609	1.82357539707921	1.49890234853357	1.71499335838258	1.76750241364662	1.65759181198881	1.75560673141697	1.79227330063909	1.46666809275334	1.68511797877881	1.69037589648797	1.72628179858124
ENSG00000002726	2.35794415762895	1.98083449308709	1.92208118624242	1.92494067711304	1.78604650152651	1.91786506961376	1.90800979966808	2.11150756617225	2.46837490443421	1.82525012889767	1.89364017953848	2.27041626699956	1.78063302910888	1.86740913297387	2.19080873329431	1.89916200347981
ENSG00000002745	2.20113508971925	2.00461336540767	2.30632948973547	2.59520688473277	2.09666142058006	2.14297451323793	1.65165272221485	2.1198504979402	2.28852705096445	2.21901435299815	2.32535938508507	2.05697842196534	1.88374202704381	2.12644939830406	1.95864900933179	1.92833969821931
ENSG00000002746	1.83517333018194	2.04003318314371	1.79188218782672	2.02925965565297	1.89035145470653	2.06660732667447	2.05668966507039	2.12820399465509	1.89704448549138	1.93027859974069	2.00282818594372	1.93525945986047	2.10542344150703	1.93040285777275	2.05150939220293	1.87695704161337
ENSG00000002822	3.61461965719818	3.7396779697401	4.60300954073126	4.39876263142324	6.08539830834526	5.70093043380075	5.80038863524003	5.44774955886959	4.04656727485108	4.58836019266802	3.05239201190867	3.19736637592004	5.36414731151418	5.67870992565931	4.48766205762853	3.59497390805054
ENSG00000002834	10.0838046692091	9.86451407196782	9.49179919807303	9.49335384122417	9.68971304209577	9.43123633144945	10.6514176079972	10.7870297422062	9.30208694062649	9.34761748200247	9.67212492252609	9.75936614610693	10.5596973880999	10.2946671968959	10.3240977953965	10.4336328140263
ENSG00000002919	4.78275451539031	4.64683519602129	4.41091464340292	4.66091443424299	4.2771601578096	4.3577895928115	3.83833541754838	3.82514245213504	5.21782647971081	4.84666670514127	4.7077442524024	4.44087898820108	3.82509085900661	3.97373343207704	4.42308449037811	4.69907070292043
ENSG00000002933	2.26923439103032	2.60578251929383	2.81452341426183	2.09051833392486	2.1163674574933	2.13078003052691	1.99542810997732	1.8257633383305	1.83714797428475	2.20928529632956	2.37094111908516	2.55235681147207	2.15068267378484	2.36803154327299	2.13712205472497	2.21308450651444
ENSG00000003056	6.41279322005466	6.19138509341852	6.40869546907322	6.38946496486754	6.47183828275826	6.75915562300608	6.65504802461975	6.59418543895095	5.39231916357141	6.00872470037024	6.72480107075443	6.73003364027691	6.60088291443435	5.87452234318689	5.59671432140367	6.19216471643928
ENSG00000003137	2.742213798035	2.71407458692748	1.56515758835678	1.74495101187029	1.86797469793564	2.2372613423096	1.78489871951947	1.8911577909235	2.42082593865297	2.683970267681	2.83298707000305	2.77493076306322	1.94147688772683	1.65887296219242	2.55358309406181	2.76447192915313
ENSG00000003147	2.33091168533129	2.6160818437254	2.5462815367984	2.57997859426364	2.95801663899384	2.79772235656869	2.38633377508062	2.3008796336964	2.28182881300555	2.38772108897087	2.26720809273339	2.67372633698285	2.34848023240041	2.30385353358712	2.43825478439662	2.32939840894483
ENSG00000003249	2.62860147903911	2.70440158013664	2.74334390573458	2.2036741008589	2.32151505938921	2.53636966584384	3.33970641612075	2.88206291411293	2.23771655886281	2.63139882539843	2.36251175580096	2.49994152831155	3.12092162171535	3.22809193905304	2.72220673375358	2.58653168725799
ENSG00000003400	2.60725749237775	2.73562791603259	2.2871130169562	2.13944020993515	2.13726459792944	2.10309316021749	1.89968901453382	2.09617693942316	2.13841864274924	2.31487467865323	2.6605519409348	2.7737910990638	1.83081114715489	2.06272356133538	2.56939177715185	2.56793026129318
ENSG00000003402	9.12339677791654	9.01095526409313	8.12246393109948	8.03638385872905	5.32475605427876	5.3613908771267	5.72829953128818	5.71983754776106	9.1142798317923	9.02646192569799	8.68406174552506	8.55543725935806	5.51046327348789	5.40143799432921	8.92394543477858	8.81879121340511
